coin,fundingRate,premium,time,is_pos,is_nonpos,regime
ETH,0.0000083246,-0.0004334032,2025-08-07 00:00:00.047000+00:00,True,False,
ETH,0.0000048887,-0.0004608904,2025-08-07 01:00:00.057000+00:00,True,False,
ETH,0.0000091255,-0.0004269962,2025-08-07 02:00:00.010000+00:00,True,False,
ETH,0.0000023397,-0.0004812821,2025-08-07 03:00:00.047000+00:00,True,False,
ETH,-0.0000014761,-0.0005118086,2025-08-07 04:00:00.080000+00:00,False,True,
ETH,0.0000037517,-0.0004699865,2025-08-07 05:00:00.009000+00:00,True,False,
ETH,0.0000096319,-0.0004229451,2025-08-07 06:00:00.009000+00:00,True,False,
ETH,0.0000104312,-0.0004165506,2025-08-07 07:00:00.016000+00:00,True,False,
ETH,0.0000125,-0.0003123047,2025-08-07 08:00:00.038000+00:00,True,False,
ETH,0.0000125,-0.0002313482,2025-08-07 09:00:00.062000+00:00,True,False,
ETH,0.0000125,-0.0002240531,2025-08-07 10:00:00.048000+00:00,True,False,
ETH,0.0000125,0.0000061045,2025-08-07 11:00:00.030000+00:00,True,False,
ETH,0.0000125,0.0000187835,2025-08-07 12:00:00.046000+00:00,True,False,
ETH,0.0000125,0.0000481183,2025-08-07 13:00:00.018000+00:00,True,False,
ETH,0.0000125,0.0001086903,2025-08-07 14:00:00.006000+00:00,True,False,
ETH,0.0000125,0.0000049984,2025-08-07 15:00:00.003000+00:00,True,False,
ETH,0.0000125,0.0000024936,2025-08-07 16:00:00.189000+00:00,True,False,
ETH,0.0000125,-7.33E-7,2025-08-07 17:00:00.004000+00:00,True,False,
ETH,0.0000125,-0.0000533224,2025-08-07 18:00:00.048000+00:00,True,False,
ETH,0.0000125,-0.0000476756,2025-08-07 19:00:00.009000+00:00,True,False,
ETH,0.0000125,0.0000204544,2025-08-07 20:00:00.067000+00:00,True,False,
ETH,0.0000125,0.000067256,2025-08-07 21:00:00.017000+00:00,True,False,
ETH,0.0000125,0.0001053495,2025-08-07 22:00:00.009000+00:00,True,False,
ETH,0.0000125,0.0002029368,2025-08-07 23:00:00.093000+00:00,True,False,
ETH,0.0000125,0.000342673,2025-08-08 00:00:00.085000+00:00,True,False,
ETH,0.0000125,0.0004454711,2025-08-08 01:00:00.087000+00:00,True,False,1
ETH,0.0000125,0.0004495486,2025-08-08 02:00:00.026000+00:00,True,False,1
ETH,0.0000125,0.0004095062,2025-08-08 03:00:00.014000+00:00,True,False,1
ETH,0.0000125,0.0004919548,2025-08-08 04:00:00.134000+00:00,True,False,1
ETH,0.0000125,0.0005981466,2025-08-08 05:00:00.021000+00:00,True,False,1
ETH,0.0000125,0.0005895395,2025-08-08 06:00:00.017000+00:00,True,False,1
ETH,0.0000181024,0.0006448188,2025-08-08 07:00:00.030000+00:00,True,False,1
ETH,0.0000138036,0.0006104286,2025-08-08 08:00:00.026000+00:00,True,False,1
ETH,0.0000125,0.0005108067,2025-08-08 09:00:00.018000+00:00,True,False,1
ETH,0.0000125,0.0005256204,2025-08-08 10:00:00.089000+00:00,True,False,1
ETH,0.0000125,0.0005284805,2025-08-08 11:00:00.040000+00:00,True,False,1
ETH,0.0000125,0.0005724347,2025-08-08 12:00:00.029000+00:00,True,False,1
ETH,0.0000125,0.000443532,2025-08-08 13:00:00.036000+00:00,True,False,1
ETH,0.0000125,0.0004618216,2025-08-08 14:00:00.020000+00:00,True,False,1
ETH,0.0000204233,0.0006633866,2025-08-08 15:00:00.051000+00:00,True,False,1
ETH,0.000020905,0.0006672401,2025-08-08 16:00:00.048000+00:00,True,False,1
ETH,0.0000125,0.0004967364,2025-08-08 17:00:00.027000+00:00,True,False,1
ETH,0.0000125,0.0005759551,2025-08-08 18:00:00.051000+00:00,True,False,1
ETH,0.0000262268,0.0007098142,2025-08-08 19:00:00.035000+00:00,True,False,1
ETH,0.0000154912,0.0006239294,2025-08-08 20:00:00.119000+00:00,True,False,1
ETH,0.0000239859,0.0006918869,2025-08-08 21:00:00.023000+00:00,True,False,1
ETH,0.0000268766,0.0007150125,2025-08-08 22:00:00.028000+00:00,True,False,1
ETH,0.0000217355,0.0006738842,2025-08-08 23:00:00.147000+00:00,True,False,1
ETH,0.0000199335,0.0006594677,2025-08-09 00:00:00.074000+00:00,True,False,1
ETH,0.0000125,0.0005995934,2025-08-09 01:00:00.010000+00:00,True,False,1
ETH,0.0000145088,0.00061607,2025-08-09 02:00:00.079000+00:00,True,False,1
ETH,0.0000173446,0.0006387565,2025-08-09 03:00:00.024000+00:00,True,False,1
ETH,0.0000195618,0.0006564945,2025-08-09 04:00:00.113000+00:00,True,False,1
ETH,0.0000221138,0.0006769104,2025-08-09 05:00:00.055000+00:00,True,False,1
ETH,0.0000441411,0.0008531289,2025-08-09 06:00:00.128000+00:00,True,False,1
ETH,0.0000262585,0.0007100679,2025-08-09 07:00:00.015000+00:00,True,False,1
ETH,0.0000407792,0.0008262336,2025-08-09 08:00:00.007000+00:00,True,False,1
ETH,0.0000278388,0.0007227106,2025-08-09 09:00:00.046000+00:00,True,False,1
ETH,0.0000246835,0.0006974682,2025-08-09 10:00:00.016000+00:00,True,False,1
ETH,0.0000204319,0.000663455,2025-08-09 11:00:00.089000+00:00,True,False,1
ETH,0.0000125,0.0005075852,2025-08-09 12:00:00.041000+00:00,True,False,1
ETH,0.0000125,0.0005283949,2025-08-09 13:00:00.036000+00:00,True,False,1
ETH,0.0000222032,0.0006776252,2025-08-09 14:00:00.122000+00:00,True,False,1
ETH,0.0000343512,0.0007748097,2025-08-09 15:00:00.019000+00:00,True,False,1
ETH,0.0000312337,0.0007498694,2025-08-09 16:00:00.063000+00:00,True,False,1
ETH,0.0000240227,0.0006921818,2025-08-09 17:00:00.058000+00:00,True,False,1
ETH,0.0000323752,0.0007590018,2025-08-09 18:00:00.011000+00:00,True,False,1
ETH,0.0000380717,0.0008045739,2025-08-09 19:00:00.004000+00:00,True,False,1
ETH,0.0000446758,0.0008574062,2025-08-09 20:00:00.019000+00:00,True,False,1
ETH,0.0000397345,0.0008178764,2025-08-09 21:00:00.064000+00:00,True,False,1
ETH,0.000025168,0.0007013441,2025-08-09 22:00:00.026000+00:00,True,False,1
ETH,0.0000350625,0.0007804998,2025-08-09 23:00:00.051000+00:00,True,False,1
ETH,0.0000360923,0.0007887382,2025-08-10 00:00:00.019000+00:00,True,False,1
ETH,0.0000334327,0.0007674614,2025-08-10 01:00:00.009000+00:00,True,False,1
ETH,0.0000307073,0.0007456585,2025-08-10 02:00:00.003000+00:00,True,False,1
ETH,0.0000191421,0.0006531371,2025-08-10 03:00:00.062000+00:00,True,False,1
ETH,0.0000125,0.000565926,2025-08-10 04:00:00.065000+00:00,True,False,1
ETH,0.0000125,0.0005833892,2025-08-10 05:00:00.047000+00:00,True,False,1
ETH,0.0000125,0.0003845003,2025-08-10 06:00:00.074000+00:00,True,False,1
ETH,0.0000125,0.000446455,2025-08-10 07:00:00.076000+00:00,True,False,1
ETH,0.0000125,0.0004888343,2025-08-10 08:00:00.041000+00:00,True,False,1
ETH,0.0000125,0.0004819957,2025-08-10 09:00:00+00:00,True,False,1
ETH,0.0000125,0.0004911346,2025-08-10 10:00:00.103000+00:00,True,False,1
ETH,0.0000125,0.0003440168,2025-08-10 11:00:00.045000+00:00,True,False,1
ETH,0.0000125,0.0003090394,2025-08-10 12:00:00.056000+00:00,True,False,1
ETH,0.0000125,0.0002674002,2025-08-10 13:00:00.037000+00:00,True,False,1
ETH,0.0000125,0.0002556821,2025-08-10 14:00:00.065000+00:00,True,False,1
ETH,0.0000125,0.0005336608,2025-08-10 15:00:00.055000+00:00,True,False,1
ETH,0.0000125,0.0005435227,2025-08-10 16:00:00.021000+00:00,True,False,1
ETH,0.0000125,0.0004795769,2025-08-10 17:00:00.069000+00:00,True,False,1
ETH,0.0000125,0.0003151791,2025-08-10 18:00:00.013000+00:00,True,False,1
ETH,0.0000125,0.0000598387,2025-08-10 19:00:00.006000+00:00,True,False,1
ETH,0.0000125,0.0003695476,2025-08-10 20:00:00.046000+00:00,True,False,1
ETH,0.0000125,0.0005330167,2025-08-10 21:00:00.030000+00:00,True,False,1
ETH,0.0000182114,0.000645691,2025-08-10 22:00:00.043000+00:00,True,False,1
ETH,0.0000370501,0.0007964005,2025-08-10 23:00:00+00:00,True,False,1
ETH,0.0000362589,0.0007900712,2025-08-11 00:00:00.066000+00:00,True,False,1
ETH,0.0000379415,0.0008035324,2025-08-11 01:00:00.057000+00:00,True,False,1
ETH,0.0000289564,0.0007316512,2025-08-11 02:00:00.095000+00:00,True,False,1
ETH,0.0000279509,0.0007236074,2025-08-11 03:00:00.035000+00:00,True,False,1
ETH,0.0000148919,0.0006191354,2025-08-11 04:00:00.030000+00:00,True,False,1
ETH,0.0000216125,0.0006729003,2025-08-11 05:00:00.046000+00:00,True,False,1
ETH,0.0000125,0.0005592528,2025-08-11 06:00:00.128000+00:00,True,False,1
ETH,0.0000200181,0.000660145,2025-08-11 07:00:00.048000+00:00,True,False,1
ETH,0.0000161321,0.0006290565,2025-08-11 08:00:00.067000+00:00,True,False,1
ETH,0.0000188789,0.0006510309,2025-08-11 09:00:00.041000+00:00,True,False,1
ETH,0.0000210848,0.0006686782,2025-08-11 10:00:00.086000+00:00,True,False,1
ETH,0.0000125,0.000561614,2025-08-11 11:00:00.097000+00:00,True,False,1
ETH,0.0000125,0.0004470236,2025-08-11 12:00:00.001000+00:00,True,False,1
ETH,0.0000125,0.0005399767,2025-08-11 13:00:00.051000+00:00,True,False,1
ETH,0.0000125,0.0005582119,2025-08-11 14:00:00.081000+00:00,True,False,1
ETH,0.0000125,0.0005407215,2025-08-11 15:00:00.027000+00:00,True,False,1
ETH,0.0000231937,0.0006855494,2025-08-11 16:00:00.028000+00:00,True,False,1
ETH,0.0000151549,0.000621239,2025-08-11 17:00:00.048000+00:00,True,False,1
ETH,0.0000125,0.0003491592,2025-08-11 18:00:00.053000+00:00,True,False,1
ETH,0.0000125,0.0003171768,2025-08-11 19:00:00.036000+00:00,True,False,1
ETH,0.0000125,0.0002131199,2025-08-11 20:00:00.069000+00:00,True,False,1
ETH,0.0000125,0.0000144504,2025-08-11 21:00:00.002000+00:00,True,False,1
ETH,0.0000125,0.0000180299,2025-08-11 22:00:00.040000+00:00,True,False,1
ETH,0.0000125,-0.0000359731,2025-08-11 23:00:00.235000+00:00,True,False,1
ETH,0.0000125,0.0000590938,2025-08-12 00:00:00.042000+00:00,True,False,1
ETH,0.0000125,0.0001071593,2025-08-12 01:00:00.026000+00:00,True,False,1
ETH,0.0000125,0.000283501,2025-08-12 02:00:00.014000+00:00,True,False,1
ETH,0.0000125,0.0003398597,2025-08-12 03:00:00.071000+00:00,True,False,1
ETH,0.0000125,0.0002567489,2025-08-12 04:00:00.035000+00:00,True,False,1
ETH,0.0000125,0.000416945,2025-08-12 05:00:00.027000+00:00,True,False,1
ETH,0.0000125,0.000421425,2025-08-12 06:00:00.053000+00:00,True,False,1
ETH,0.0000125,0.0004338896,2025-08-12 07:00:00.071000+00:00,True,False,1
ETH,0.0000125,0.0005635264,2025-08-12 08:00:00+00:00,True,False,1
ETH,0.0000125,0.0005480224,2025-08-12 09:00:00.002000+00:00,True,False,1
ETH,0.0000125,0.0005615772,2025-08-12 10:00:00.006000+00:00,True,False,1
ETH,0.0000125,0.0004931804,2025-08-12 11:00:00.025000+00:00,True,False,1
ETH,0.0000125,0.0004268515,2025-08-12 12:00:00.004000+00:00,True,False,1
ETH,0.0000330476,0.0007643809,2025-08-12 13:00:00.001000+00:00,True,False,1
ETH,0.0000304812,0.0007438499,2025-08-12 14:00:00.007000+00:00,True,False,1
ETH,0.0000428835,0.000843068,2025-08-12 15:00:00.046000+00:00,True,False,1
ETH,0.0000359206,0.0007873646,2025-08-12 16:00:00.075000+00:00,True,False,1
ETH,0.0000154561,0.0006236487,2025-08-12 17:00:00.079000+00:00,True,False,1
ETH,0.0000125,0.0005946107,2025-08-12 18:00:00.083000+00:00,True,False,1
ETH,0.0000125,0.0004582828,2025-08-12 19:00:00.035000+00:00,True,False,1
ETH,0.0000125,0.0005128701,2025-08-12 20:00:00.035000+00:00,True,False,1
ETH,0.0000125,0.0003872386,2025-08-12 21:00:00.033000+00:00,True,False,1
ETH,0.0000125,0.0003434975,2025-08-12 22:00:00.003000+00:00,True,False,1
ETH,0.0000125,0.0002193794,2025-08-12 23:00:00.011000+00:00,True,False,1
ETH,0.0000125,0.000444183,2025-08-13 00:00:00.076000+00:00,True,False,1
ETH,0.0000125,0.0005339593,2025-08-13 01:00:00.016000+00:00,True,False,1
ETH,0.0000125,0.0005413949,2025-08-13 02:00:00.053000+00:00,True,False,1
ETH,0.0000195832,0.0006566656,2025-08-13 03:00:00.057000+00:00,True,False,1
ETH,0.0000195179,0.0006561429,2025-08-13 04:00:00.064000+00:00,True,False,1
ETH,0.0000389029,0.0008112229,2025-08-13 05:00:00.046000+00:00,True,False,1
ETH,0.0000259595,0.0007076756,2025-08-13 06:00:00.002000+00:00,True,False,1
ETH,0.0000125,0.0005910957,2025-08-13 07:00:00.074000+00:00,True,False,1
ETH,0.0000205445,0.0006643563,2025-08-13 08:00:00.056000+00:00,True,False,1
ETH,0.0000182068,0.0006456548,2025-08-13 09:00:00.072000+00:00,True,False,1
ETH,0.0000247683,0.0006981466,2025-08-13 10:00:00.042000+00:00,True,False,1
ETH,0.0000491344,0.0008930755,2025-08-13 11:00:00.017000+00:00,True,False,1
ETH,0.0000537853,0.000930282,2025-08-13 12:00:00.081000+00:00,True,False,1
ETH,0.0000554675,0.00094374,2025-08-13 13:00:00.102000+00:00,True,False,1
ETH,0.0000634036,0.0010072284,2025-08-13 14:00:00.064000+00:00,True,False,1
ETH,0.0000757105,0.0011056843,2025-08-13 15:00:00.047000+00:00,True,False,1
ETH,0.0000709167,0.0010673338,2025-08-13 16:00:00.015000+00:00,True,False,1
ETH,0.0000605598,0.0009844783,2025-08-13 17:00:00.107000+00:00,True,False,1
ETH,0.0000712338,0.0010698704,2025-08-13 18:00:00.023000+00:00,True,False,1
ETH,0.0000603183,0.0009825467,2025-08-13 19:00:00.044000+00:00,True,False,1
ETH,0.0000582139,0.0009657111,2025-08-13 20:00:00.078000+00:00,True,False,1
ETH,0.0000508678,0.000906942,2025-08-13 21:00:00.041000+00:00,True,False,1
ETH,0.000046003,0.0008680236,2025-08-13 22:00:00.058000+00:00,True,False,1
ETH,0.0000125,0.0005194628,2025-08-13 23:00:00.029000+00:00,True,False,1
ETH,0.0000352676,0.0007821408,2025-08-14 00:00:00.010000+00:00,True,False,1
ETH,0.0000400837,0.0008206693,2025-08-14 01:00:00.037000+00:00,True,False,1
ETH,0.0000369692,0.0007957537,2025-08-14 02:00:00.054000+00:00,True,False,1
ETH,0.0000613204,0.0009905633,2025-08-14 03:00:00.124000+00:00,True,False,1
ETH,0.0000656089,0.0010248716,2025-08-14 04:00:00.056000+00:00,True,False,1
ETH,0.0000648747,0.001018998,2025-08-14 05:00:00.019000+00:00,True,False,1
ETH,0.0000603103,0.0009824826,2025-08-14 06:00:00.051000+00:00,True,False,1
ETH,0.0000925346,0.0012402767,2025-08-14 07:00:00.027000+00:00,True,False,1
ETH,0.000070097,0.0010607762,2025-08-14 08:00:00.062000+00:00,True,False,1
ETH,0.0000541969,0.0009335749,2025-08-14 09:00:00.021000+00:00,True,False,1
ETH,0.0000461898,0.0008695184,2025-08-14 10:00:00.053000+00:00,True,False,1
ETH,0.000035156,0.0007812483,2025-08-14 11:00:00.034000+00:00,True,False,1
ETH,0.0000426958,0.0008415661,2025-08-14 12:00:00.023000+00:00,True,False,1
ETH,0.0000461608,0.0008692862,2025-08-14 13:00:00.024000+00:00,True,False,1
ETH,0.0000358909,0.0007871269,2025-08-14 14:00:00.014000+00:00,True,False,1
ETH,0.0000398095,0.0008184763,2025-08-14 15:00:00.068000+00:00,True,False,1
ETH,0.0000255755,0.0007046042,2025-08-14 16:00:00.096000+00:00,True,False,1
ETH,0.0000287219,0.0007297754,2025-08-14 17:00:00.024000+00:00,True,False,1
ETH,0.000035989,0.0007879122,2025-08-14 18:00:00.017000+00:00,True,False,1
ETH,0.0000332326,0.0007658607,2025-08-14 19:00:00.019000+00:00,True,False,1
ETH,0.0000370274,0.0007962195,2025-08-14 20:00:00.020000+00:00,True,False,1
ETH,0.0000303771,0.0007430167,2025-08-14 21:00:00.045000+00:00,True,False,1
ETH,0.0000125,0.000465522,2025-08-14 22:00:00.024000+00:00,True,False,1
ETH,0.0000125,0.0002959731,2025-08-14 23:00:00.015000+00:00,True,False,1
ETH,0.0000125,0.0001739543,2025-08-15 00:00:00.002000+00:00,True,False,1
ETH,0.0000125,0.0000347675,2025-08-15 01:00:00.056000+00:00,True,False,1
ETH,0.0000125,0.0002013094,2025-08-15 02:00:00.014000+00:00,True,False,1
ETH,0.0000125,0.0004153901,2025-08-15 03:00:00.001000+00:00,True,False,1
ETH,0.0000125,0.0003544431,2025-08-15 04:00:00.027000+00:00,True,False,1
ETH,0.0000125,0.0002710375,2025-08-15 05:00:00.012000+00:00,True,False,1
ETH,0.0000125,0.0001689052,2025-08-15 06:00:00.059000+00:00,True,False,1
ETH,0.0000125,0.0002365349,2025-08-15 07:00:00.037000+00:00,True,False,1
ETH,0.0000125,0.0003438794,2025-08-15 08:00:00.049000+00:00,True,False,1
ETH,0.0000125,0.0003207813,2025-08-15 09:00:00.050000+00:00,True,False,1
ETH,0.0000125,0.000259158,2025-08-15 10:00:00.045000+00:00,True,False,1
ETH,0.0000125,0.0003463023,2025-08-15 11:00:00.075000+00:00,True,False,1
ETH,0.0000125,0.00029126,2025-08-15 12:00:00.052000+00:00,True,False,1
ETH,0.0000125,0.000162577,2025-08-15 13:00:00.051000+00:00,True,False,1
ETH,0.0000125,-0.0000134365,2025-08-15 14:00:00.001000+00:00,True,False,1
ETH,0.0000125,-0.0001054459,2025-08-15 15:00:00.024000+00:00,True,False,1
ETH,0.0000125,-0.0002899047,2025-08-15 16:00:00.126000+00:00,True,False,1
ETH,0.0000125,-0.0002647896,2025-08-15 17:00:00.016000+00:00,True,False,1
ETH,0.0000125,-0.0000578789,2025-08-15 18:00:00.108000+00:00,True,False,1
ETH,0.0000125,-0.000106212,2025-08-15 19:00:00.027000+00:00,True,False,1
ETH,0.0000125,-0.0001622402,2025-08-15 20:00:00.002000+00:00,True,False,1
ETH,0.0000125,-0.0001676683,2025-08-15 21:00:00.050000+00:00,True,False,1
ETH,0.0000125,-0.0000858593,2025-08-15 22:00:00.104000+00:00,True,False,1
ETH,0.0000125,0.0001173367,2025-08-15 23:00:00.066000+00:00,True,False,1
ETH,0.0000125,0.0000656562,2025-08-16 00:00:00.072000+00:00,True,False,1
ETH,0.0000125,0.0000468872,2025-08-16 01:00:00.090000+00:00,True,False,1
ETH,0.0000125,-0.0000080076,2025-08-16 02:00:00.025000+00:00,True,False,1
ETH,0.0000125,-0.0000220318,2025-08-16 03:00:00.023000+00:00,True,False,1
ETH,0.0000125,-0.0000578493,2025-08-16 04:00:00.052000+00:00,True,False,1
ETH,0.0000125,-0.0000509058,2025-08-16 05:00:00.054000+00:00,True,False,1
ETH,0.0000125,-0.0000453866,2025-08-16 06:00:00.022000+00:00,True,False,1
ETH,0.0000125,-0.0001417119,2025-08-16 07:00:00.056000+00:00,True,False,1
ETH,0.0000125,-0.0001681639,2025-08-16 08:00:00.063000+00:00,True,False,1
ETH,0.0000125,-0.0001673062,2025-08-16 09:00:00.018000+00:00,True,False,1
ETH,0.0000125,-0.0002144132,2025-08-16 10:00:00.041000+00:00,True,False,1
ETH,0.0000125,-0.0001497144,2025-08-16 11:00:00.002000+00:00,True,False,1
ETH,0.0000125,-0.0001713453,2025-08-16 12:00:00.003000+00:00,True,False,1
ETH,0.0000125,-0.0001881818,2025-08-16 13:00:00.015000+00:00,True,False,1
ETH,0.0000125,-0.0001580152,2025-08-16 14:00:00.077000+00:00,True,False,1
ETH,0.0000125,-0.0000772302,2025-08-16 15:00:00.033000+00:00,True,False,1
ETH,0.0000125,-0.0001312621,2025-08-16 16:00:00.062000+00:00,True,False,1
ETH,0.0000125,-0.0001117138,2025-08-16 17:00:00.100000+00:00,True,False,1
ETH,0.0000125,-0.0001062319,2025-08-16 18:00:00.083000+00:00,True,False,1
ETH,0.0000125,-0.0001092556,2025-08-16 19:00:00.029000+00:00,True,False,1
ETH,0.0000125,-0.000047557,2025-08-16 20:00:00.057000+00:00,True,False,1
ETH,0.0000125,0.0000138045,2025-08-16 21:00:00.087000+00:00,True,False,1
ETH,0.0000125,0.0000491431,2025-08-16 22:00:00.008000+00:00,True,False,1
ETH,0.0000125,0.0000390149,2025-08-16 23:00:00.032000+00:00,True,False,1
ETH,0.0000125,0.000008447,2025-08-17 00:00:00.009000+00:00,True,False,1
ETH,0.0000125,-0.0000355831,2025-08-17 01:00:00.035000+00:00,True,False,1
ETH,0.0000125,-0.0000510474,2025-08-17 02:00:00.027000+00:00,True,False,1
ETH,0.0000125,-0.0000498201,2025-08-17 03:00:00.063000+00:00,True,False,1
ETH,0.0000125,-0.000042229,2025-08-17 04:00:00.056000+00:00,True,False,1
ETH,0.0000125,-0.0000343208,2025-08-17 05:00:00.032000+00:00,True,False,1
ETH,0.0000125,-0.0000753191,2025-08-17 06:00:00.005000+00:00,True,False,1
ETH,0.0000125,-0.0000611427,2025-08-17 07:00:00.057000+00:00,True,False,1
ETH,0.0000125,-0.0000857688,2025-08-17 08:00:00+00:00,True,False,1
ETH,0.0000125,-0.0000503561,2025-08-17 09:00:00.031000+00:00,True,False,1
ETH,0.0000125,0.0000124585,2025-08-17 10:00:00.003000+00:00,True,False,1
ETH,0.0000125,0.0000671665,2025-08-17 11:00:00.031000+00:00,True,False,1
ETH,0.0000125,0.0000410401,2025-08-17 12:00:00.021000+00:00,True,False,1
ETH,0.0000125,0.0000878707,2025-08-17 13:00:00.041000+00:00,True,False,1
ETH,0.0000125,0.0001513503,2025-08-17 14:00:00.027000+00:00,True,False,1
ETH,0.0000125,0.0002248862,2025-08-17 15:00:00.074000+00:00,True,False,1
ETH,0.0000125,0.0002361021,2025-08-17 16:00:00.075000+00:00,True,False,1
ETH,0.0000125,0.0002159725,2025-08-17 17:00:00.040000+00:00,True,False,1
ETH,0.0000125,0.0002107647,2025-08-17 18:00:00.079000+00:00,True,False,1
ETH,0.0000125,0.0002086747,2025-08-17 19:00:00.025000+00:00,True,False,1
ETH,0.0000125,0.0002417882,2025-08-17 20:00:00.069000+00:00,True,False,1
ETH,0.0000125,0.0003468827,2025-08-17 21:00:00.033000+00:00,True,False,1
ETH,0.0000125,0.0003762648,2025-08-17 22:00:00.131000+00:00,True,False,1
ETH,0.0000125,0.0004727416,2025-08-17 23:00:00.028000+00:00,True,False,1
ETH,0.0000125,0.0004155882,2025-08-18 00:00:00.021000+00:00,True,False,1
ETH,0.0000125,0.0004171939,2025-08-18 01:00:00.025000+00:00,True,False,1
ETH,0.0000125,0.0003618894,2025-08-18 02:00:00.040000+00:00,True,False,1
ETH,0.0000125,0.0002857023,2025-08-18 03:00:00.029000+00:00,True,False,1
ETH,0.0000125,0.0003573619,2025-08-18 04:00:00.023000+00:00,True,False,1
ETH,0.0000125,0.0003377329,2025-08-18 05:00:00.020000+00:00,True,False,1
ETH,0.0000125,0.0002490475,2025-08-18 06:00:00.047000+00:00,True,False,1
ETH,0.0000125,-0.0001888511,2025-08-18 07:00:00.028000+00:00,True,False,1
ETH,0.0000091576,-0.0004267394,2025-08-18 08:00:00.021000+00:00,True,False,1
ETH,0.0000125,-0.0002902999,2025-08-18 09:00:00.064000+00:00,True,False,1
ETH,0.0000125,-0.0002443922,2025-08-18 10:00:00.044000+00:00,True,False,1
ETH,0.0000125,-0.0001269334,2025-08-18 11:00:00.119000+00:00,True,False,1
ETH,0.0000125,-0.0000760019,2025-08-18 12:00:00.047000+00:00,True,False,1
ETH,0.0000125,-0.000036329,2025-08-18 13:00:00.008000+00:00,True,False,1
ETH,0.0000125,0.0000013703,2025-08-18 14:00:00.062000+00:00,True,False,1
ETH,0.0000125,0.0000489142,2025-08-18 15:00:00.022000+00:00,True,False,1
ETH,0.0000125,0.0000108589,2025-08-18 16:00:00.022000+00:00,True,False,1
ETH,0.0000125,0.0000050674,2025-08-18 17:00:00.015000+00:00,True,False,1
ETH,0.0000125,0.0000086638,2025-08-18 18:00:00.012000+00:00,True,False,1
ETH,0.0000125,0.0000029854,2025-08-18 19:00:00.017000+00:00,True,False,1
ETH,0.0000125,0.0000017086,2025-08-18 20:00:00.038000+00:00,True,False,1
ETH,0.0000125,-0.0000655616,2025-08-18 21:00:00.014000+00:00,True,False,1
ETH,0.0000125,-0.0000075053,2025-08-18 22:00:00.013000+00:00,True,False,1
ETH,0.0000125,-0.0000997656,2025-08-18 23:00:00.018000+00:00,True,False,1
ETH,0.0000125,-0.0000200381,2025-08-19 00:00:00.045000+00:00,True,False,1
ETH,0.0000125,-0.0000279063,2025-08-19 01:00:00.056000+00:00,True,False,1
ETH,0.0000125,-0.0001747283,2025-08-19 02:00:00+00:00,True,False,1
ETH,0.0000125,-0.000201797,2025-08-19 03:00:00.074000+00:00,True,False,1
ETH,0.0000115418,-0.0004076655,2025-08-19 04:00:00.017000+00:00,True,False,1
ETH,0.0000024334,-0.0004805324,2025-08-19 05:00:00.053000+00:00,True,False,1
ETH,0.0000125,-0.0002831653,2025-08-19 06:00:00.008000+00:00,True,False,1
ETH,0.0000125,-0.00032802,2025-08-19 07:00:00.084000+00:00,True,False,1
ETH,0.0000125,-0.0003746701,2025-08-19 08:00:00.026000+00:00,True,False,1
ETH,0.0000125,-0.0002955612,2025-08-19 09:00:00.011000+00:00,True,False,1
ETH,0.0000125,-0.0003577586,2025-08-19 10:00:00.045000+00:00,True,False,1
ETH,0.0000125,-0.0003335675,2025-08-19 11:00:00.033000+00:00,True,False,1
ETH,0.0000125,-0.0003088433,2025-08-19 12:00:00.041000+00:00,True,False,1
ETH,0.0000125,-0.0003873783,2025-08-19 13:00:00.045000+00:00,True,False,1
ETH,0.0000062537,-0.0004499705,2025-08-19 14:00:00.034000+00:00,True,False,1
ETH,0.0000060104,-0.0004519166,2025-08-19 15:00:00.115000+00:00,True,False,1
ETH,0.0000074867,-0.0004401063,2025-08-19 16:00:00.039000+00:00,True,False,1
ETH,-0.0000027825,-0.0005222599,2025-08-19 17:00:00.097000+00:00,False,True,
ETH,0.0000024865,-0.000480108,2025-08-19 18:00:00.008000+00:00,True,False,
ETH,0.0000125,-0.0003754866,2025-08-19 19:00:00.053000+00:00,True,False,
ETH,0.0000125,-0.0003184845,2025-08-19 20:00:00.022000+00:00,True,False,
ETH,0.0000125,-0.0003963118,2025-08-19 21:00:00.014000+00:00,True,False,
ETH,0.0000086089,-0.0004311289,2025-08-19 22:00:00.074000+00:00,True,False,
ETH,0.0000105111,-0.0004159108,2025-08-19 23:00:00.055000+00:00,True,False,
ETH,0.0000014715,-0.000488228,2025-08-20 00:00:00.079000+00:00,True,False,
ETH,0.0000049744,-0.0004602045,2025-08-20 01:00:00.112000+00:00,True,False,
ETH,5.94E-8,-0.0004995245,2025-08-20 02:00:00.078000+00:00,True,False,
ETH,0.0000038997,-0.0004688024,2025-08-20 03:00:00.135000+00:00,True,False,
ETH,0.0000079988,-0.0004360094,2025-08-20 04:00:00.060000+00:00,True,False,
ETH,0.0000092229,-0.0004262169,2025-08-20 05:00:00.009000+00:00,True,False,
ETH,0.0000125,-0.0003957913,2025-08-20 06:00:00.038000+00:00,True,False,
ETH,0.0000089049,-0.0004287607,2025-08-20 07:00:00.071000+00:00,True,False,
ETH,0.0000086519,-0.000430785,2025-08-20 08:00:00.015000+00:00,True,False,
ETH,0.0000117304,-0.0004061565,2025-08-20 09:00:00.037000+00:00,True,False,
